,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y
829,1,1,1,1,1,44.87945205479452,0.5068493150684932,1,0,0,0,3.0,False,1,1,1
830,0,1,1,1,1,39.97260273972603,2.756164383561644,1,0,0,0,2.0,False,1,1,1
831,0,4,1,1,1,55.93150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1
832,1,2,1,1,6,35.57808219178082,6.424657534246576,1,0,0,0,3.0,False,1,1,0
833,1,1,1,1,1,43.66575342465753,22.854794520547944,1,1,0,0,3.0,False,0,0,0
834,0,3,1,1,1,41.57534246575342,8.345205479452055,1,0,1,0,2.0,False,0,1,0
835,0,1,1,1,1,44.654794520547945,15.936986301369863,1,1,1,0,2.0,False,0,0,1
836,0,2,1,1,1,35.487671232876714,4.758904109589041,1,1,1,0,2.0,False,1,0,1
837,0,1,1,1,1,35.37260273972603,4.928767123287671,1,0,0,0,2.0,False,1,0,0
838,0,1,2,3,1,30.556164383561644,3.5095890410958903,1,1,1,0,2.0,False,0,1,0
839,0,1,3,2,1,26.98904109589041,2.1726027397260275,1,0,0,0,1.0,False,1,0,0
840,0,2,1,1,1,39.05479452054794,2.0876712328767124,1,1,1,1,2.0,False,1,0,0
841,0,1,1,1,1,49.90958904109589,0.5917808219178082,1,0,0,0,2.0,False,1,1,0
842,1,3,1,1,1,51.701369863013696,10.761643835616438,1,0,0,0,3.0,False,1,1,1
843,0,3,1,4,1,49.83561643835616,30.69041095890411,1,0,0,0,1.0,False,0,0,1
844,0,1,1,1,1,27.383561643835616,4.172602739726028,1,0,0,0,2.0,False,0,1,1
845,0,1,1,2,1,38.55890410958904,12.931506849315069,1,1,1,0,1.0,False,0,0,0
846,1,2,2,2,1,40.05205479452055,0.3397260273972602,1,0,0,0,2.0,False,0,0,0
847,0,2,2,1,1,34.706849315068496,6.843835616438356,1,0,0,1,2.0,False,0,1,0
848,0,2,1,1,1,42.75890410958904,6.676712328767123,1,0,0,0,2.0,False,0,0,0
849,0,1,1,1,1,37.51780821917808,0.673972602739726,1,1,0,0,2.0,False,1,1,0
850,0,1,1,2,1,36.42465753424658,2.671232876712329,1,0,0,0,1.0,False,1,0,1
851,1,2,2,1,1,27.71780821917808,3.1726027397260275,1,0,0,0,3.0,False,0,1,1
852,0,4,1,1,1,58.93698630136986,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
853,0,4,1,5,1,57.67671232876712,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
854,0,1,1,1,1,46.33150684931507,1.841095890410959,1,0,1,0,2.0,False,0,0,1
855,0,4,1,1,1,54.83013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0
856,0,2,1,1,1,51.1013698630137,15.432876712328769,1,0,1,0,2.0,False,0,1,0
857,0,2,1,3,1,45.2054794520548,20.605479452054794,1,0,0,0,2.0,False,0,0,0
858,0,1,1,1,1,25.78904109589041,6.090410958904109,1,0,1,0,2.0,False,0,0,0
859,0,2,1,3,1,44.38082191780822,9.345205479452057,1,1,0,0,2.0,False,0,0,0
860,0,4,2,1,1,63.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,0
861,0,2,1,1,1,40.89315068493151,3.5095890410958903,1,1,1,0,2.0,False,0,1,0
862,1,1,1,1,1,41.52602739726027,22.435616438356163,1,0,0,0,3.0,False,1,1,1
863,0,4,4,1,1,63.98630136986301,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
864,0,1,1,1,1,33.74794520547945,3.0904109589041098,1,0,0,0,2.0,False,1,1,1
865,0,1,1,1,1,32.131506849315066,8.764383561643836,1,0,0,0,2.0,False,1,1,1
866,0,1,1,2,1,32.09315068493151,1.841095890410959,1,0,0,0,1.0,False,1,1,1
867,2,3,2,1,1,41.56986301369863,21.687671232876717,1,0,0,0,4.0,False,1,1,1
868,1,1,1,1,1,31.53698630136986,10.427397260273972,1,0,0,0,3.0,False,1,1,1
869,0,1,1,1,1,51.61369863013699,20.687671232876717,1,1,1,0,2.0,False,0,0,1
870,1,1,2,2,1,28.731506849315068,9.512328767123288,1,0,1,0,2.0,False,0,0,1
871,0,2,1,2,1,41.66027397260274,9.761643835616438,1,0,0,0,1.0,False,1,0,1
872,2,1,1,3,1,34.3041095890411,10.512328767123288,1,0,0,0,4.0,False,0,0,1
873,0,4,1,1,1,60.367123287671234,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
874,0,4,1,1,3,61.53150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
875,0,2,1,3,1,40.26575342465753,4.841095890410959,1,0,0,0,2.0,False,0,0,1
876,0,4,1,1,1,62.64931506849315,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
877,2,2,3,1,1,43.654794520547945,10.093150684931508,1,1,0,0,4.0,False,1,1,1
878,0,4,1,1,1,55.271232876712325,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
879,0,1,1,4,1,62.05479452054794,39.28219178082192,1,0,0,0,1.0,False,0,0,1
880,0,2,1,1,1,46.85753424657534,4.090410958904109,1,0,0,0,2.0,False,0,1,1
881,1,1,2,1,1,35.59178082191781,2.0027397260273974,1,0,0,0,3.0,False,1,1,0
882,1,1,3,1,2,27.03013698630137,1.3397260273972602,1,0,0,0,3.0,False,1,1,1
883,0,3,2,1,1,37.02191780821918,17.517808219178082,1,0,1,0,2.0,False,0,0,1
884,0,4,1,1,1,64.40273972602739,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
885,2,2,2,1,1,34.80821917808219,2.421917808219178,1,1,1,0,4.0,False,1,0,1
886,0,1,1,1,1,33.87945205479452,10.008219178082191,1,1,1,0,2.0,False,1,1,1
887,0,1,1,1,1,37.21095890410959,9.512328767123288,1,0,0,0,2.0,False,0,0,1
888,1,1,2,2,1,37.61095890410959,3.4246575342465757,1,0,1,0,2.0,False,0,0,1
889,0,2,1,5,1,49.71780821917808,1.7589041095890412,1,0,0,0,1.0,False,0,0,1
890,0,1,1,1,4,44.31232876712329,0.7589041095890411,1,0,0,0,2.0,False,0,0,0
891,0,1,1,1,1,49.45479452054794,4.928767123287671,1,0,0,0,2.0,False,0,0,1
892,0,1,2,2,1,27.172602739726027,1.1726027397260277,1,0,0,0,1.0,False,1,1,1
893,0,1,3,1,3,32.04109589041096,6.676712328767123,1,1,0,0,2.0,False,1,1,1
894,0,4,1,1,1,59.27945205479452,-1000.6657534246576,1,0,0,0,2.0,False,0,1,0
895,0,1,1,2,3,39.13424657534247,6.005479452054795,1,0,0,0,1.0,False,1,1,1
896,0,4,1,1,1,54.00821917808219,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1
897,0,2,2,4,1,53.394520547945206,14.6,1,0,1,0,1.0,False,0,1,1
898,0,2,1,1,2,43.72602739726028,4.50958904109589,1,0,0,0,2.0,False,1,1,0
899,0,1,1,1,3,54.583561643835615,8.846575342465753,1,0,0,0,2.0,False,0,0,0
900,3,2,1,1,3,37.48767123287672,19.435616438356163,1,0,0,0,5.0,False,1,1,0
901,0,4,1,2,1,56.45479452054794,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
902,1,1,2,1,1,29.13972602739726,2.506849315068493,1,0,0,0,3.0,False,0,1,0
903,0,4,1,5,1,62.96712328767124,-1000.6657534246576,1,0,1,0,1.0,False,1,1,1
904,1,1,1,1,1,28.36986301369863,1.7589041095890412,1,0,1,0,3.0,False,1,1,1
905,0,1,1,1,1,48.18356164383562,9.345205479452057,1,0,0,0,2.0,False,0,0,1
906,3,3,1,1,1,36.27945205479452,5.005479452054795,1,0,0,0,5.0,False,0,0,1
907,0,1,2,1,1,32.36164383561644,1.7589041095890412,1,0,0,0,2.0,False,1,1,0
908,0,4,1,1,1,57.38904109589041,-1000.6657534246576,1,0,1,0,2.0,False,1,1,1
909,2,3,2,1,1,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0
910,1,3,1,1,1,39.9972602739726,5.7753424657534245,1,1,1,0,3.0,False,0,1,0
911,2,1,1,1,1,32.0027397260274,1.610958904109589,1,0,0,0,4.0,False,1,1,1
912,2,1,2,1,1,38.13972602739726,19.03835616438356,1,1,1,0,4.0,False,0,0,1
913,0,2,1,2,1,42.97534246575343,0.6109589041095891,1,0,0,1,1.0,False,0,0,0
914,0,4,2,4,1,67.77260273972603,-1000.6657534246576,1,0,1,0,1.0,False,0,0,0
915,0,4,1,1,1,65.69315068493151,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
916,1,2,1,1,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1
917,0,1,1,1,1,50.701369863013696,9.945205479452056,1,0,0,0,2.0,False,0,0,1
918,0,2,1,1,1,47.38904109589041,5.528767123287671,1,0,0,0,2.0,False,0,1,1
919,0,4,4,2,1,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
920,0,4,1,1,1,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
921,0,4,1,4,1,57.64657534246575,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
922,1,1,1,1,1,32.92328767123288,0.5260273972602739,1,0,0,0,3.0,False,0,0,1
923,0,4,1,1,1,64.22465753424657,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
924,0,3,2,1,1,49.942465753424656,3.5287671232876714,1,0,0,0,2.0,False,0,0,1
925,0,4,1,1,1,56.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
926,0,1,1,1,1,50.31232876712329,3.361643835616438,1,0,0,0,2.0,False,0,0,1
927,0,1,1,1,1,37.04109589041096,15.035616438356165,1,0,0,0,2.0,False,0,0,1
928,0,4,1,1,1,63.276712328767125,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1
929,1,1,1,2,3,31.27671232876712,8.197260273972603,1,0,0,0,2.0,False,0,0,0
930,1,1,2,1,5,36.45753424657534,3.361643835616438,1,0,1,0,3.0,False,1,1,1
931,1,1,1,1,2,34.3041095890411,0.1917808219178082,1,0,0,0,3.0,False,1,0,0
932,0,1,1,1,1,54.5013698630137,14.6986301369863,1,1,1,0,2.0,False,0,0,1
933,2,2,1,1,1,34.827397260273976,0.3589041095890411,1,0,0,0,4.0,False,1,1,1
934,0,1,1,1,2,27.2,4.1945205479452055,1,0,0,0,2.0,False,1,1,1
935,1,1,2,1,1,28.98630136986301,7.03013698630137,1,0,0,0,3.0,False,1,1,1
936,0,1,1,4,1,56.11506849315069,13.780821917808218,1,1,1,0,1.0,False,0,0,1
937,0,4,1,3,1,58.12602739726027,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
938,0,1,1,1,1,44.59452054794521,19.12054794520548,1,0,0,0,2.0,False,1,1,1
939,0,2,1,1,1,65.02465753424657,16.621917808219177,1,0,0,0,2.0,False,0,0,0
940,1,2,3,3,1,37.09315068493151,4.528767123287671,1,1,1,0,3.0,False,0,0,1
941,1,3,1,1,1,45.0,7.786301369863014,1,0,0,0,3.0,False,0,0,1
942,1,2,1,1,1,32.602739726027394,9.205479452054794,1,0,0,0,3.0,False,0,0,1
943,0,1,2,5,1,36.03013698630137,10.205479452054794,1,0,0,0,1.0,False,0,1,1
944,0,4,2,1,1,66.20821917808219,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1
945,0,1,1,1,1,52.52328767123288,21.38082191780822,1,1,0,0,2.0,False,1,1,1
946,0,2,1,1,1,49.227397260273975,2.452054794520548,1,1,0,0,2.0,False,1,1,1
947,0,4,2,2,1,60.227397260273975,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
948,0,1,1,1,1,51.701369863013696,9.53972602739726,1,0,0,0,2.0,False,1,0,1
949,1,3,1,1,2,42.18904109589041,17.958904109589042,1,0,0,0,3.0,False,1,1,0
950,0,4,1,1,1,63.43287671232877,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
951,0,2,1,1,1,41.43287671232877,7.871232876712328,1,0,1,0,2.0,False,0,1,0
952,2,1,1,1,1,39.342465753424655,4.287671232876712,1,0,0,0,4.0,False,0,0,1
953,0,4,2,4,1,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,0,0,0
954,2,1,1,1,1,38.17808219178082,1.5342465753424657,1,1,1,0,4.0,False,0,0,1
955,0,1,1,1,1,54.895890410958906,11.208219178082192,1,1,1,0,2.0,False,0,0,1
956,2,2,1,1,1,37.24931506849315,6.2027397260273975,1,0,0,0,4.0,False,1,1,1
957,0,4,1,4,1,60.3013698630137,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1
958,1,1,2,1,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,1,0,1
959,0,3,2,1,1,34.09315068493151,7.53972602739726,1,0,0,0,2.0,False,0,0,1
960,0,3,1,2,1,53.6054794520548,16.791780821917808,1,1,0,0,1.0,False,0,0,1
961,0,4,1,1,1,58.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
962,0,1,1,1,3,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,0,1,1
963,1,1,1,1,1,40.12054794520548,9.953424657534246,1,0,0,0,3.0,False,0,0,1
964,1,1,1,1,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,0,0,1
965,0,1,1,1,1,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,0,1,1
966,1,2,2,1,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,0,0,1
967,0,1,1,5,1,47.16712328767123,3.117808219178082,1,0,0,0,1.0,False,0,0,1
968,2,1,1,1,1,35.69315068493151,0.284931506849315,1,0,1,0,4.0,False,0,1,1
969,0,4,1,1,1,60.97534246575343,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1
970,0,1,1,2,1,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,0,0,1
971,1,1,4,2,1,44.92054794520548,7.624657534246575,1,1,1,0,2.0,False,1,0,1
972,0,4,1,4,1,66.58356164383562,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1
973,0,1,1,1,1,28.35890410958904,3.621917808219178,1,0,0,0,2.0,False,0,1,0
974,0,4,1,1,1,59.35616438356164,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
975,0,4,1,3,1,62.85479452054795,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1
976,0,4,1,5,1,61.4986301369863,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1
977,0,1,2,2,1,54.02191780821918,5.6219178082191785,1,0,1,0,1.0,False,1,0,1
978,0,4,1,1,1,56.37808219178082,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0
979,0,3,2,5,1,50.67397260273973,7.53972602739726,1,0,0,0,1.0,False,0,1,1
980,0,4,1,2,1,63.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False,1,1,1
981,1,1,1,5,1,48.81369863013698,12.04109589041096,1,0,0,0,2.0,False,0,0,1
982,1,1,1,3,1,37.71506849315068,10.457534246575342,1,1,0,0,3.0,False,0,0,0
983,0,1,1,5,1,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,0,0,1
984,0,1,1,2,1,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,1,1,0
985,1,1,1,1,1,37.512328767123286,1.947945205479452,1,0,0,0,3.0,False,0,0,1
986,0,1,1,1,1,37.983561643835614,3.117808219178082,1,0,0,0,2.0,False,0,1,1
987,0,1,1,5,1,47.895890410958906,6.2027397260273975,1,0,0,0,1.0,False,0,1,1
988,0,4,1,3,1,60.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
989,0,1,2,1,1,54.41643835616439,6.287671232876712,1,1,1,0,2.0,False,1,0,1
990,2,1,1,1,4,33.28493150684932,0.5342465753424658,1,0,0,0,4.0,False,1,1,0
991,0,2,2,1,1,52.45753424657534,5.117808219178082,1,0,1,0,2.0,False,1,1,1
992,0,3,2,1,1,44.704109589041096,6.13972602739726,1,0,0,0,2.0,False,0,1,1
993,0,1,1,1,1,46.12054794520548,13.9013698630137,1,0,0,0,2.0,False,0,0,1
994,0,2,2,2,1,49.43013698630137,4.391780821917808,1,0,1,1,1.0,False,0,0,1
995,4,2,1,1,1,41.99452054794521,7.063013698630137,1,0,0,0,6.0,False,1,1,0
996,1,1,1,1,1,38.772602739726025,15.232876712328768,1,0,0,0,3.0,False,0,1,1
997,0,1,1,3,1,44.586301369863016,3.978082191780822,1,0,1,0,2.0,False,1,0,1
998,0,1,1,1,1,32.02191780821918,3.558904109589041,1,0,0,1,2.0,False,1,1,1
999,1,1,1,1,1,47.37808219178082,0.5561643835616439,1,0,1,1,3.0,False,1,1,1
1000,2,1,3,1,1,34.87671232876713,6.063013698630137,1,0,0,0,4.0,False,0,1,0
1001,1,2,3,1,4,32.71506849315068,7.561643835616438,1,0,0,0,3.0,False,0,0,0
1002,0,1,2,5,1,54.07123287671233,34.57808219178082,1,0,1,0,1.0,False,0,0,1
1003,0,1,1,5,1,38.12054794520548,1.389041095890411,1,0,0,0,1.0,False,1,1,1
1004,0,2,3,1,1,54.33972602739726,1.3068493150684932,1,0,0,0,2.0,False,1,1,1
1005,0,2,1,3,1,32.56986301369863,0.8082191780821918,1,0,0,0,2.0,False,1,0,0
1006,0,4,2,1,1,62.96438356164384,-1000.6657534246576,1,0,0,0,2.0,False,1,1,0
1007,0,1,1,3,1,49.28219178082192,1.726027397260274,1,0,1,0,2.0,False,0,0,1
1008,1,1,2,2,4,37.97534246575343,14.816438356164385,1,0,0,0,2.0,False,0,1,0
1009,0,2,1,1,1,48.01095890410959,5.978082191780822,1,1,1,0,2.0,False,0,0,1
1010,1,1,2,1,1,34.035616438356165,15.4,1,0,0,1,3.0,False,1,1,1
1011,0,1,1,3,1,53.95068493150685,6.6438356164383565,1,0,0,0,2.0,False,0,0,1
1012,0,1,1,2,1,49.945205479452056,0.473972602739726,1,0,0,0,1.0,False,0,0,1
1013,0,1,1,1,6,41.347945205479455,2.7260273972602738,1,0,0,1,2.0,False,1,1,0
1014,0,1,1,4,3,54.43287671232877,8.98082191780822,1,0,0,0,1.0,False,0,0,0
1015,1,1,1,1,1,26.76164383561644,4.063013698630137,1,1,0,1,3.0,False,1,1,1
1016,0,1,1,2,4,31.07945205479452,9.065753424657537,1,0,0,0,1.0,False,1,1,0
1017,0,2,2,1,3,38.07945205479452,12.9013698630137,1,0,0,0,2.0,False,0,0,0
1018,0,2,1,1,1,40.18356164383562,3.895890410958904,1,0,0,0,2.0,False,0,1,1
1019,0,1,1,1,1,51.75616438356165,1.3068493150684932,1,0,1,1,2.0,False,0,1,1
1020,0,2,2,4,1,52.46027397260274,15.736986301369862,1,0,1,1,1.0,False,0,1,1
1021,0,1,1,5,1,53.79178082191781,3.06027397260274,1,0,0,0,1.0,False,0,0,1
1022,0,1,2,1,1,42.701369863013696,9.142465753424656,1,0,0,0,2.0,False,1,1,1
1023,0,1,1,2,1,49.50958904109589,7.7315068493150685,1,0,0,0,1.0,False,0,1,1
1024,0,4,1,1,1,55.6054794520548,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1
1025,1,3,1,1,1,39.92876712328767,2.6410958904109587,1,0,1,1,3.0,False,0,0,1
1026,0,3,1,1,1,45.06575342465754,7.7315068493150685,1,0,1,0,2.0,False,1,1,1
1027,0,1,4,1,3,28.945205479452056,2.221917808219178,1,1,1,0,2.0,False,1,0,1
1028,2,1,1,1,1,33.989041095890414,0.726027397260274,1,0,0,1,4.0,False,0,1,1
1029,0,4,4,1,1,59.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
1030,0,1,2,2,1,27.78904109589041,1.0602739726027397,1,0,0,1,1.0,False,1,1,1
1031,0,1,1,3,1,29.145205479452056,1.3068493150684932,1,0,1,0,2.0,False,1,1,1
1032,0,1,1,1,1,54.038356164383565,34.49589041095891,1,0,0,0,2.0,False,0,1,1
1033,0,2,2,1,1,55.24657534246575,17.986301369863014,1,0,0,0,2.0,False,0,1,1
1034,0,1,1,1,1,42.81917808219178,0.9753424657534246,1,0,0,0,2.0,False,0,0,1
1035,0,4,1,1,1,63.75342465753425,-1000.6657534246576,1,0,0,1,2.0,False,0,0,1
1036,0,2,3,3,2,29.44109589041096,1.556164383561644,1,0,0,0,2.0,False,1,0,1
1037,1,1,1,5,1,34.772602739726025,2.893150684931507,1,0,1,0,2.0,False,1,1,0
1038,0,2,1,1,1,42.88493150684931,15.068493150684931,1,0,0,1,2.0,False,0,1,1
1039,0,4,2,1,1,60.44383561643836,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
1040,0,2,2,1,1,54.78356164383562,1.893150684931507,1,0,0,0,2.0,False,1,0,0
1041,0,1,1,1,1,59.342465753424655,5.13972602739726,1,0,0,0,2.0,False,0,0,1
1042,2,3,2,1,1,31.12054794520548,4.728767123287671,1,0,0,0,4.0,False,0,1,1
1043,2,2,1,1,1,36.57808219178082,0.8082191780821918,1,0,0,0,4.0,False,0,0,1
1044,2,1,1,1,1,39.88219178082192,6.895890410958904,1,0,0,0,4.0,False,1,0,0
1045,0,2,2,2,4,29.263013698630136,5.895890410958904,1,0,1,0,1.0,False,1,1,1
1046,1,1,2,1,1,25.76164383561644,5.476712328767123,1,1,1,0,3.0,False,1,0,1
1047,1,2,1,2,1,39.43287671232877,5.30958904109589,1,0,0,0,2.0,False,1,0,1
1048,0,4,2,4,1,64.58904109589041,-1000.6657534246576,1,0,0,1,1.0,False,0,0,0
1049,0,1,3,3,1,30.019178082191782,4.476712328767123,1,0,0,0,2.0,False,1,0,0
1050,0,1,1,1,1,28.745205479452054,7.7315068493150685,1,0,0,0,2.0,False,1,1,1
1051,0,2,1,1,1,46.35616438356164,25.153424657534245,1,0,1,1,2.0,False,0,0,1
1052,0,2,2,1,1,32.75890410958904,5.978082191780822,1,0,0,0,2.0,False,0,0,1
1053,0,1,1,1,1,48.12876712328767,10.73150684931507,1,0,0,0,2.0,False,0,0,1
1054,0,4,2,1,1,59.64931506849315,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1
1055,0,1,1,1,1,26.252054794520543,8.227397260273973,1,0,0,1,2.0,False,1,0,1
1056,1,2,2,5,1,50.271232876712325,19.73972602739726,1,0,0,0,2.0,False,0,1,1
1057,1,1,2,1,2,29.635616438356163,0.5561643835616439,1,0,1,0,3.0,False,1,1,0
1058,0,3,2,4,1,54.67123287671233,16.986301369863014,1,0,0,0,1.0,False,0,0,1
1059,0,1,1,1,1,36.37534246575343,4.391780821917808,1,0,0,1,2.0,False,0,0,1
1060,0,1,2,1,4,25.92054794520548,1.2219178082191782,1,0,0,1,2.0,False,0,0,1
1061,0,2,2,1,1,41.0958904109589,3.06027397260274,1,0,0,1,2.0,False,1,1,1
1062,0,2,1,1,1,34.2,11.065753424657537,1,0,0,0,2.0,False,1,0,1
1063,1,1,2,1,1,28.88219178082192,7.142465753424657,1,0,0,0,3.0,False,0,1,0
1064,0,1,1,1,1,42.21369863013699,4.728767123287671,1,0,0,1,2.0,False,0,0,1
1065,2,2,2,1,1,61.86849315068493,3.810958904109589,1,0,1,0,4.0,False,1,0,1
1066,0,1,1,1,1,43.38630136986301,8.312328767123288,1,0,0,0,2.0,False,0,0,1
1067,0,4,1,1,1,61.5013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
1068,1,1,2,1,1,33.07123287671233,1.9753424657534249,1,0,0,0,3.0,False,0,1,1
1069,0,1,2,3,1,48.01643835616439,9.142465753424656,1,0,0,0,2.0,False,0,0,1
1070,0,2,1,1,1,50.66575342465753,1.0602739726027397,1,0,0,0,2.0,False,0,0,1
1071,0,1,1,1,1,52.98082191780822,4.6438356164383565,1,0,0,0,2.0,False,1,0,1
1072,0,1,2,1,1,40.942465753424656,5.6438356164383565,1,0,0,0,2.0,False,1,0,1
1073,0,2,1,1,1,43.72876712328768,17.81917808219178,1,1,1,0,2.0,False,0,0,1
1074,1,1,1,1,1,35.912328767123284,3.558904109589041,1,0,0,0,3.0,False,0,1,1
1075,1,1,1,1,1,37.99178082191781,8.479452054794521,1,0,0,0,3.0,False,1,1,1
1076,0,1,1,3,1,33.54520547945206,8.065753424657535,1,0,0,0,2.0,False,1,0,1
1077,1,1,1,1,1,45.96438356164384,8.98082191780822,1,0,0,0,3.0,False,1,0,1
1078,3,1,1,1,1,41.32328767123288,4.558904109589041,1,0,0,0,5.0,False,0,0,1
1079,3,1,1,3,4,33.07397260273972,3.895890410958904,1,0,0,1,5.0,False,1,0,0
1080,2,4,1,2,1,59.72054794520548,-1000.6657534246576,1,0,0,0,3.0,False,0,1,1
1081,0,1,1,2,1,27.84109589041096,3.895890410958904,1,0,0,0,1.0,False,1,0,0
1082,0,4,1,4,1,59.89315068493151,-1000.6657534246576,1,0,0,0,1.0,False,0,0,0
1083,0,1,4,5,1,52.50410958904109,10.47945205479452,1,1,0,0,1.0,False,1,1,1
1084,0,1,1,1,1,27.295890410958904,5.13972602739726,1,0,0,0,2.0,False,0,0,0
1085,0,1,1,1,1,47.12876712328767,4.895890410958904,1,0,0,0,2.0,False,0,1,1
1086,0,1,1,4,1,47.77534246575343,0.3890410958904109,1,0,0,0,1.0,False,0,0,1
1087,0,3,1,1,1,47.72602739726028,0.6410958904109589,1,0,0,0,2.0,False,0,0,1
1088,0,4,1,1,1,61.04931506849315,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
1089,0,4,2,5,1,59.84657534246576,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1
1090,3,2,1,1,1,31.13150684931507,1.9753424657534249,1,0,1,0,5.0,False,0,1,1
1091,0,1,1,5,1,52.227397260273975,6.063013698630137,1,1,1,1,1.0,False,0,0,1
1092,2,1,4,2,1,42.11780821917808,6.391780821917808,1,0,0,0,3.0,False,0,0,0
1093,0,1,2,1,1,33.59452054794521,0.9753424657534246,1,0,0,0,2.0,False,1,1,1
1094,0,1,1,1,1,37.99452054794521,1.1369863013698631,1,0,0,0,2.0,False,0,0,1
1095,1,1,1,1,1,42.64383561643836,23.991780821917807,1,0,1,0,3.0,False,0,0,1
1096,2,1,1,1,1,33.35890410958904,14.564383561643837,1,0,1,0,4.0,False,0,0,1
1097,0,1,1,2,4,24.057534246575344,1.641095890410959,1,0,0,0,1.0,False,1,0,1
1098,0,4,1,1,1,63.63013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1
1099,2,2,2,1,1,36.706849315068496,8.227397260273973,1,0,0,0,4.0,False,1,1,1
1100,1,1,1,1,1,26.63013698630137,1.389041095890411,1,0,0,1,3.0,False,0,0,1
1101,0,1,1,1,1,54.583561643835615,2.6410958904109587,1,0,0,0,2.0,False,0,0,1
1102,1,1,3,5,1,27.816438356164383,1.641095890410959,1,0,0,0,2.0,False,0,0,1
1103,0,4,1,4,1,60.32054794520548,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1
1104,0,2,3,1,1,25.65205479452055,2.893150684931507,1,0,0,1,2.0,False,0,0,1
1105,2,1,2,1,1,31.68219178082192,8.065753424657535,1,0,0,1,4.0,False,1,1,1
1106,1,3,1,1,1,36.24657534246575,9.98082191780822,1,0,0,1,3.0,False,1,1,0
1107,2,3,2,1,1,40.35890410958904,12.64931506849315,1,0,0,0,4.0,False,0,1,1
1108,0,1,1,1,1,45.71506849315068,1.641095890410959,1,0,0,0,2.0,False,0,0,1
1109,0,2,1,1,1,34.43835616438356,8.479452054794521,1,1,0,0,2.0,False,0,1,1
1110,0,1,1,4,1,55.20821917808219,1.4383561643835616,1,0,0,0,1.0,False,0,0,1
1111,0,4,1,1,1,62.87671232876713,-1000.6657534246576,1,0,1,0,2.0,False,0,0,0
